added_at,name,artist,id,popularity,danceability,energy,loudness,speechiness,acousticness,tempo,liveness,valence,instrumentalness,key,time_signature,mode,duration_ms
2016-10-13T01:08:32Z,Julian,Jamie Lidell,6WDCB9NImIbUyitrvq7U0M,6,0.667,0.722,-6.575,0.169,0.00767,102.528,0.0465,0.509,4.22e-06,1,4,1,221947
2016-10-13T01:08:32Z,Rock 'n' Roll with Me - Live; Promotional Single Edit; 2016 Remaster,David Bowie,2bhVm1Qh3aNpaTd4FTEsh2,8,0.419,0.345,-15.127,0.0751,0.458,142.487,0.355,0.515,0.0,0,4,1,209920
2016-10-13T01:08:32Z,Heart Is Full - Mark Ronson Remix,Miike Snow,3DgEwVniYpDC7ThGDaMNx4,25,0.587,0.834,-7.115,0.0663,0.15,171.891,0.101,0.79,0.078,5,4,0,294504
2016-10-13T01:08:32Z,Stitches,Mr Little Jeans,6ol5itc8Y6Cmr4ZCu4LgwH,23,0.552,0.751,-6.998,0.0381,0.00269,141.031,0.317,0.141,7.23e-05,9,4,0,230800
2016-10-13T01:08:32Z,Take It or Leave It (Bad Wave Remix),Bad Wave,49AY5OrGJEUuYFIbm46ME1,9,0.686,0.792,-4.164,0.091,0.0609,125.004,0.344,0.743,0.0,6,4,1,213477
2016-10-13T01:08:32Z,To Her Door,Empire of the Sun,0PQcydd4TsYN9oaL1toInJ,0,0.484,0.709,-5.649,0.0347,0.53,100.051,0.141,0.152,0.00684,8,4,1,235587
2016-10-13T01:08:32Z,Vowels,Capital Cities,77dRMsf3qPiG9DRFZfRg3p,42,0.664,0.717,-4.621,0.031,0.00216,110.987,0.0715,0.656,2.33e-05,9,4,0,185778
2016-10-13T01:08:32Z,Would I Lie to You - Club Mix,David Guetta,2724fp6rF5XPl6Ojz1PV1t,31,0.561,0.938,-4.451,0.0376,0.0038,124.98,0.0409,0.422,0.0564,7,4,0,372500
2016-10-13T01:08:32Z,Gameshow,Two Door Cinema Club,7kDHGFeF177iwpbQvLz49l,0,0.555,0.716,-5.802,0.0474,0.00164,131.985,0.296,0.235,0.0348,9,4,1,232587
2016-10-13T01:08:32Z,Slipping,Jagwar Ma,51Wf4K4z8oODvc7E7sQxKg,0,0.577,0.74,-8.424,0.0314,0.00379,133.969,0.0873,0.224,0.00543,0,4,1,284947
2016-10-13T01:08:32Z,When It Rain,Danny Brown,2DGbSEkVncvcUJzFYN0V9y,44,0.737,0.881,-5.268,0.177,0.0758,148.439,0.143,0.419,0.0,1,4,0,195966
2016-10-13T01:08:32Z,Gun Clap Hero,Hanni El Khatib,4nfnzaNs4b9O2f7EoRvVU7,0,0.658,0.8,-6.222,0.0279,0.0938,114.995,0.162,0.627,0.00543,7,4,0,266067
2016-10-13T01:08:32Z,Not Lost,Contiez,2bEeArRR0hwYIMMHYV4Qf8,0,0.782,0.464,-13.168,0.0889,0.0279,126.018,0.153,0.124,0.664,6,4,1,342857
2016-10-13T01:08:32Z,My Way,Calvin Harris,1vvNmPOiUuyCbgWmtc6yfm,75,0.819,0.913,-3.059,0.0427,0.0935,119.989,0.161,0.536,3.72e-05,4,4,0,219160
2016-10-13T01:08:32Z,Country Willie,Willie Nelson,6SKx8bcNnllQe1CDdAqyPj,14,0.592,0.0541,-18.069,0.121,0.988,77.045,0.111,0.628,0.0107,1,4,1,129582
2016-10-13T01:08:32Z,Jason's Song (Gave It Away),Ariana Grande,3We8H9cfhS7x4hdwBn9vXW,50,0.655,0.662,-4.336,0.0554,0.451,106.0,0.0773,0.581,2.72e-05,7,4,0,264613
2016-10-13T01:08:32Z,How Else (feat. Rich The Kid & ILoveMakonnen) - Kayzo Remix,Steve Aoki,2PPcMqE7UwJNzseRSNF7QR,11,0.681,0.979,-2.109,0.262,0.0375,149.907,0.186,0.494,0.00232,1,4,1,252800
2016-10-13T01:08:32Z,"Battle! (Champion) [From ""Pokemon X & Pokemon Y""]",The Greatest Bits,1xb3uJcvuSpPHvqb6cxamc,19,0.433,0.921,-6.116,0.0362,0.000157,91.965,0.251,0.67,0.858,6,4,0,167934
2016-10-13T01:08:32Z,Cancer,Twenty One Pilots,19W5OTEcQI3ZoRW1HERMyy,65,0.652,0.295,-11.045,0.0477,0.281,75.065,0.0809,0.196,1.03e-05,2,4,1,236827
2016-10-06T01:23:13Z,"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, Company)",Green Day,41pFyxOpS119Pb8JEzhx0w,59,0.417,0.647,-5.87,0.0296,0.0569,166.12,0.0585,0.339,1.67e-06,8,4,1,262387
2016-10-06T01:23:13Z,Heart Of A Lion (Kid Cudi Theme Music),Kid Cudi,4FgcgJpZaKJRog2EISGWjN,46,0.723,0.452,-9.42,0.0328,0.308,125.015,0.0923,0.375,0.0064,11,4,0,261360
2016-10-06T01:23:13Z,Slow It Down,The Lumineers,66nJBHV6WtQI3IiU6n8fY5,57,0.428,0.064,-14.42,0.0374,0.929,142.436,0.0859,0.108,0.0,1,4,1,307000
2016-10-06T01:23:13Z,Synchronicity II - Remastered 2003,The Police,5N1719oH5ftLWiKOgWOCcE,1,0.416,0.837,-8.661,0.0426,0.0922,158.966,0.488,0.548,0.0113,2,4,1,300467
2016-10-06T01:23:13Z,King Of Pain - Remastered 2003,The Police,6dCaDrOopBA82tBGFzp9nd,2,0.536,0.714,-8.865,0.0334,0.411,124.052,0.0703,0.693,0.000187,2,4,1,299040
2016-10-06T01:23:13Z,Stairway to Heaven - Remaster,Led Zeppelin,5CQ30WqJwcep0pYcV4AMNc,77,0.338,0.34,-12.049,0.0339,0.58,82.433,0.116,0.197,0.0032,9,4,0,482830
2016-10-06T01:23:13Z,I Walk for Miles,Dinosaur Jr.,4oEOMGQ32rulvNKfCVeNWh,27,0.194,0.927,-4.601,0.0702,0.0186,96.957,0.381,0.445,0.0995,1,4,0,334693
2016-10-06T01:23:13Z,Show Me Love (feat. Nicole Miglis) - Acoustic,Hundred Waters,1PiWCLcZqZd4a6dcjPmOeS,17,0.297,0.222,-16.482,0.0537,0.949,168.964,0.142,0.094,0.126,0,3,1,226791
2016-09-21T04:24:29Z,Never Gonna Give You Up,Rick Astley,7GhIk7Il098yCjg4BQjzvb,67,0.727,0.939,-11.855,0.0369,0.135,113.33,0.151,0.916,4.35e-05,8,4,1,212827
2016-09-21T04:24:29Z,In The Air Tonight - 2015 Remastered,Phil Collins,18AXbzPzBS8Y3AkgSxzJPb,75,0.446,0.239,-13.945,0.0316,0.551,189.507,0.0697,0.298,4.1e-06,0,4,1,336453
2016-09-21T04:24:29Z,American Money,BØRNS,4AewKenHXKBt643p473xCk,64,0.542,0.867,-5.26,0.0813,0.0226,134.984,0.116,0.326,0.00347,6,4,0,260987
2016-09-21T04:24:29Z,Shoop,Salt-N-Pepa,2c7H254xlKoGhmZT194C0T,8,0.939,0.72,-5.565,0.216,0.0816,96.918,0.147,0.786,0.0,0,4,1,247400
2016-09-21T04:24:29Z,Life Itself,Glass Animals,2cKBRXAja8JIgF2gSmrMke,4,0.696,0.62,-8.346,0.0346,0.0169,111.994,0.349,0.674,0.176,1,4,1,280415
2016-09-21T04:24:29Z,Welcome To Your Life,Grouplove,6uF5q1IM4nXjh4Hw3pY4Cw,1,0.507,0.611,-5.903,0.0314,0.00246,91.159,0.196,0.399,0.0,10,4,1,228880
2016-09-21T04:24:29Z,I Gotta Feeling,Black Eyed Peas,4vp2J1l5RD4gMZwGFLfRAu,69,0.743,0.766,-6.375,0.0265,0.0873,127.96,0.509,0.61,0.0,0,4,1,289133
2016-09-21T04:24:29Z,Let's Get Retarded,Black Eyed Peas,7CiS6ZX1Acw2Pl6Au36AD2,49,0.92,0.695,-4.364,0.235,0.0772,105.017,0.11,0.632,0.0,11,4,0,215920
2016-09-21T04:24:29Z,Aloha,Møme,4uNDs2TBsv2KX9b4LIxfdt,48,0.6,0.726,-5.988,0.166,0.195,100.075,0.115,0.395,8.22e-05,10,4,0,218400
2016-09-21T04:24:29Z,Crazy In Love - BBC Session,Oh Wonder,5QWIaMorzKJ0P0BOW4Bmtt,51,0.448,0.177,-20.51,0.0947,0.829,158.177,0.108,0.257,1.48e-05,2,4,0,210344
2016-09-21T04:24:29Z,I'm Different,2 Chainz,6J5sxraPPZ4b0CVOGAgpXj,58,0.936,0.702,-5.305,0.0615,0.0473,97.524,0.0838,0.704,0.0,10,4,1,207040
2016-09-21T04:24:29Z,I Know There's Gonna Be (Good Times) [feat. Popcaan],Young Thug,6V5nMvQwsiyW7rEyZq3gfQ,52,0.632,0.592,-9.735,0.162,0.124,89.522,0.53,0.499,0.0,11,4,0,213622
2016-09-21T04:24:29Z,Sir Duke,Stevie Wonder,4RQgqR09VmHn345vRhKQ6T,20,0.576,0.579,-9.628,0.0769,0.16,106.978,0.0777,0.947,0.0,6,4,1,234093
2016-09-21T04:24:29Z,More Than a Feeling,Boston,1QEEqeFIZktqIpPI4jSVSF,77,0.377,0.682,-8.039,0.0299,0.000894,108.736,0.0504,0.288,0.00217,7,4,1,285133
2016-09-21T04:24:29Z,Foreplay / Long Time,Boston,39C5FuZ8C8M0QI8CrMsPkR,64,0.436,0.657,-8.868,0.0541,0.00975,118.693,0.0931,0.21,0.00748,5,4,1,467640
2016-09-21T04:24:29Z,Kaw-Liga - Single Version,Hank Williams,6jAq2JlwfJTWAUILREgvyv,1,0.636,0.382,-7.649,0.0329,0.817,111.216,0.234,0.69,0.0,11,4,0,153693
2016-09-21T04:24:29Z,Thong Song,Sisqo,5Mmk2ii6laakqfeCT7OnVD,64,0.706,0.888,-6.959,0.0654,0.119,121.549,0.07,0.714,9.64e-05,2,4,1,253733
2016-09-21T04:24:29Z,Ignition - Remix,R. Kelly,3zSCNTXI7Ed0PiidZVmzIe,61,0.778,0.549,-6.144,0.0473,0.0549,133.041,0.0724,0.802,0.0,1,4,1,186040
2016-09-21T04:24:29Z,Pony,Ginuwine,6mz1fBdKATx6qP4oP1I65G,72,0.749,0.605,-9.359,0.086,0.00186,142.024,0.115,0.966,0.0381,8,4,0,251733
2016-09-21T04:24:29Z,No Diggity,Blackstreet,6MdqqkQ8sSC0WB4i8PyRuQ,75,0.868,0.646,-4.674,0.288,0.303,88.641,0.284,0.67,0.0,1,4,0,304600
2016-09-21T04:24:29Z,Closer,Ne-Yo,2XbfY2O2v3xwedUJ0J2kkr,58,0.711,0.753,-6.461,0.0766,0.028,126.051,0.152,0.588,2.96e-05,4,4,0,234360
2016-09-21T04:24:29Z,Welcome To The Jungle,Guns N' Roses,5NIPsWpDjJTFBoPxCUUeXp,17,0.445,0.955,-8.027,0.0856,0.0326,123.343,0.317,0.336,0.284,8,4,1,273600
2016-09-21T04:24:29Z,"Girls, Girls, Girls",Mötley Crüe,5xLyTbCFONUGUuG0LtUxjn,70,0.6,0.931,-4.647,0.0734,0.0296,140.123,0.392,0.542,7.1e-05,7,4,1,270427
2016-09-21T04:24:29Z,Dr. Feelgood,Mötley Crüe,5X0bLSho0KTiSQYCI0IOcl,11,0.53,0.952,-5.105,0.0577,0.000837,110.98,0.262,0.433,0.0119,2,4,1,290187
2016-09-21T04:24:29Z,Sympathy For The Devil,The Rolling Stones,1iDcKYNvo6gglrOG6lvnHL,16,0.668,0.672,-10.79,0.3,0.581,115.767,0.0403,0.613,1.09e-06,9,4,1,377747
2016-09-21T04:24:29Z,That's My Kind Of Night,Luke Bryan,5HGibWoxnkYSkl6mHmAlOE,68,0.661,0.751,-2.909,0.0481,0.0571,109.995,0.105,0.875,0.0,7,4,1,190187
2016-09-21T04:24:29Z,Sideways,Dierks Bentley,19DnL1HnJiijuEfaiS0Eus,53,0.624,0.915,-2.627,0.0364,0.141,108.046,0.386,0.815,0.0,5,3,0,184160
2016-09-21T04:24:29Z,Piece of Me - JKAY Remix,MK,50ju2h9EUXaFB5f7ajOrfT,0,0.752,0.658,-5.688,0.0493,0.00131,124.035,0.0737,0.774,0.00351,1,4,1,298836
2016-09-21T04:24:29Z,Bang That,Disclosure,5wKVFoSD7ppsjTvsniDGes,46,0.729,0.843,-6.0,0.0482,0.000373,124.999,0.355,0.648,0.678,11,4,1,324541
2016-09-21T04:24:29Z,Latch,Disclosure,1BltsyC5W3SAABdxyrDXwi,18,0.503,0.727,-5.456,0.167,0.0159,121.985,0.0895,0.521,9.45e-05,1,4,1,255632
2016-09-21T04:24:29Z,Magnets,Disclosure,7nRmfGNhHKEEu5o8yFXLXt,64,0.704,0.628,-7.882,0.162,0.0626,92.005,0.103,0.654,1.49e-06,10,4,0,199246
2016-09-21T04:24:29Z,Wildfire,SBTRKT,2WMRd3xAb9FwXopCRNWDq1,60,0.835,0.481,-7.188,0.387,0.0308,139.581,0.0896,0.34,0.000501,0,4,0,201000
2016-09-21T04:24:29Z,Loud Places (feat. Romy),Jamie xx,2JQm8NNpFkwvhuKH3yhuC9,55,0.646,0.625,-10.75,0.0422,0.00432,109.019,0.119,0.186,0.291,8,4,0,283067
2016-09-21T04:24:29Z,Closer,Nine Inch Nails,39tLc4Xp58Lu4KcWHggeE2,12,0.559,0.725,-8.631,0.0426,0.000365,90.012,0.112,0.501,0.553,10,4,0,373307
2016-09-21T04:24:29Z,Only,Nine Inch Nails,0m1DJ5Jkv3kdnGrcZsJFmC,50,0.7,0.807,-5.711,0.029,0.000576,112.15,0.0996,0.963,0.00488,9,4,0,263093
2016-09-21T04:24:29Z,The Hand That Feeds,Nine Inch Nails,5ugzDiilhy6ILKmKfhEzd7,59,0.587,0.99,-4.496,0.0783,0.0172,127.992,0.104,0.486,0.000668,0,4,1,211680
2016-09-18T21:24:06Z,"Yes, I Can Say That",Psuperbrain,4movrY29u8pRTBaMlQM30i,0,0.704,0.375,-10.518,0.0861,0.229,133.662,0.0575,0.484,0.356,9,4,1,91693
2016-09-18T21:24:06Z,Cute,DRAM,4lizkSMsv8pFvdFsN35ZiY,36,0.72,0.624,-9.05,0.0571,0.506,74.967,0.1,0.651,3.69e-06,8,4,1,243200
2016-09-14T03:42:17Z,When The Truth Is...,Hamilton Leithauser + Rostam,3Gf0Wc2XwTMiK01LaVmcWG,0,0.648,0.647,-6.608,0.0333,0.56,82.509,0.176,0.461,0.000117,1,3,1,254867
2016-09-14T03:42:17Z,Hollow,Kiah Victoria,4iKXSgiwDWcoWrEmpz5d4n,0,0.493,0.654,-5.823,0.0584,0.275,89.671,0.607,0.3,0.0,8,4,1,211106
2016-09-14T03:42:17Z,Heartlines,Broods,7L4D13XrEeTAtSPnzWfv7i,1,0.659,0.677,-4.129,0.0763,0.47,90.069,0.0615,0.273,0.0,3,4,0,197000
2016-09-14T03:42:17Z,Don't Believe A Thing I Say,Jack Johnson,5y0AneAZjgvVmfeuQ9XYbQ,47,0.783,0.396,-12.112,0.0396,0.815,133.983,0.108,0.377,0.00278,5,4,0,194493
2016-09-14T03:42:17Z,I Don't Believe You,P!nk,2lmYrHZukmxszOcPQq0nOS,0,0.324,0.274,-9.077,0.0311,0.754,115.981,0.107,0.239,0.0,8,5,1,276280
2016-09-14T03:42:17Z,I Just Know,Jacob Lee,0wwgG35oC3LIyYguhIKEQf,0,0.553,0.578,-5.085,0.041,0.0209,117.95,0.13,0.328,0.0,6,4,0,244712
2016-09-14T03:42:17Z,i just know...,v a s s h,3RRZzdcnt4l9wAPHHQZAne,0,0.498,0.503,-12.677,0.0825,0.0427,109.956,0.908,0.1,0.275,1,4,1,176739
2016-09-14T03:42:17Z,I Wouldn't Be Me Without You,Rodney Crowell,7fCdSanGyFInzdZ50wKyny,11,0.574,0.182,-11.306,0.033,0.808,108.35,0.114,0.264,0.00178,3,3,1,208053
2016-09-10T07:41:45Z,Always on My Mind - Remastered,Elvis Presley,0AmAZBnbXW7Dq1ykCamvRl,48,0.387,0.747,-7.847,0.0601,0.463,179.004,0.142,0.474,0.000528,7,4,1,217467
2016-09-10T07:41:45Z,When You Were Young,The Killers,70wYA8oYHoMzhRRkARoMhU,74,0.467,0.988,-3.313,0.112,0.000152,130.435,0.28,0.321,0.0484,11,4,1,220427
2016-09-10T07:41:45Z,You Don't Have to Believe Me,Eric Hutchinson,2WuSOPd7FlamTbsEK4oNZS,28,0.707,0.834,-3.687,0.101,0.0409,101.192,0.0699,0.863,0.0,5,4,0,226387
2016-09-10T07:41:45Z,White Wedding - Part 1 - 2001- Remaster,Billy Idol,4zmx3vEPgRPjRT2CszUsZo,12,0.634,0.804,-6.74,0.0329,0.00363,147.335,0.347,0.719,0.00499,9,4,1,250760
2016-09-10T07:41:45Z,Perfect Illusion,Lady Gaga,66dMATdBD3yBL8RjoGVuxf,0,0.615,0.854,-5.478,0.0388,0.00163,124.992,0.358,0.669,0.0,1,4,0,181507
2016-09-10T07:41:45Z,In a Heartbeat,Koop,03ixudX1UWUucTIVuGtnnj,0,0.569,0.667,-7.81,0.0324,0.022,87.986,0.0938,0.794,0.0028,11,4,1,310480
2016-09-09T23:13:33Z,Ave Maria,Beyoncé,1j9HwUMSkRUeVFRWlHcFsy,50,0.35,0.403,-9.57,0.0279,0.786,104.957,0.12,0.201,0.0,0,3,1,221653
2016-09-09T23:13:33Z,Everything Sucks,Simple Plan,0SNmr8CLffr3khjrX3y4QU,38,0.439,0.956,-3.605,0.0752,0.00177,155.12,0.258,0.687,0.0,10,4,1,211640
2016-09-09T23:13:33Z,You Are All I See,Active Child,5bhq35FYbYwGbO5PubhYPP,0,0.251,0.43,-9.076,0.0328,0.517,128.992,0.133,0.0653,0.0895,4,4,0,245560
2016-09-09T23:13:33Z,Glimmer of Hope,Miracoda,3MTGBbPfHq8xgnoQ8tMiCe,0,0.809,0.517,-11.127,0.0674,0.0049,121.975,0.0944,0.556,0.702,7,4,1,366774
2016-09-09T23:13:33Z,Do-Re-Mi,Julie Andrews,1L6NSZq5R7lMcVw0YOrUE9,51,0.512,0.216,-12.152,0.0624,0.844,127.498,0.234,0.502,0.0,10,4,1,332600
2016-09-09T23:13:33Z,The Greatest,Sia,3XIIOCu6B8PuGq5j61asEM,13,0.666,0.723,-6.164,0.268,0.0109,192.024,0.0507,0.739,0.00047,1,4,1,210893
2016-09-09T23:13:33Z,Feelin' Myself,will.i.am,26XUAwGZqQEyy8Ubhtj4kq,62,0.859,0.533,-8.59,0.156,0.0293,96.453,0.138,0.514,0.0,6,4,0,253547
2016-09-12T04:53:49Z,You Are So Beautiful,Joe Cocker,1gJOqXpRjz9GeEEwQpcujK,56,0.297,0.182,-10.944,0.0298,0.846,83.391,0.134,0.092,0.00267,1,3,1,159640
2016-09-12T04:53:49Z,"Für Elise, WoO 59",Ludwig van Beethoven,5yWClRIxwId7cl0WSboGUk,43,0.296,0.0709,-29.517,0.0462,0.994,127.086,0.0807,0.192,0.892,9,3,0,188467
2016-09-12T04:53:49Z,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",Ludwig van Beethoven,3DNRdudZ2SstnDCVKFdXxG,67,0.184,0.00527,-37.264,0.0432,0.995,170.612,0.173,0.151,0.887,1,3,0,315427
2016-09-12T04:53:49Z,Some Kind Of Wonderful,Grand Funk Railroad,6LnjelBSl5xYpdfhfFTJbX,47,0.846,0.721,-5.248,0.0494,0.163,121.42,0.194,0.637,0.0,2,4,1,203253
2016-09-12T04:53:49Z,528 Hz - Love & Miracles (Dna Repair),Kev Thompson,026o2frENY3jmWHw41pXuo,46,0.186,0.0614,-25.52,0.0529,0.325,77.766,0.106,0.0295,0.9,10,3,0,420000
2016-09-12T04:53:49Z,639 Hz - Harmonious Relationships,Kev Thompson,6o0TIy8Hp10YeQkUMe1aue,43,0.143,0.00914,-31.137,0.0478,0.995,140.603,0.101,0.0294,0.907,0,5,0,588000
2016-09-12T04:53:49Z,I'm Looking Over A Four-Leaf Clover,Willie Nelson,6HVwuYDDjjMTMfzzOr9nvr,18,0.738,0.354,-7.756,0.0844,0.865,115.316,0.372,0.73,4.42e-05,2,4,1,150520
2016-09-12T04:53:49Z,"Symphony No. 8 in E-Flat Major - ""Symphony of a Thousand"" / Pt. 2: Final Scene From Goethe's ""Faust"": Poco adagio - Live From Philharmonie, Berlin",Gustav Mahler,2kbBM35yFmaQjeBpeMaaPF,2,0.171,0.00896,-31.079,0.0425,0.879,71.941,0.131,0.0386,0.167,10,4,0,409667
2016-09-12T04:53:49Z,"Bach, J.S.: Brandenburg Concerto No. 2 in F Major, BWV 1047: II. Andante",Johann Sebastian Bach,2sZ8mDYwKZS0mrYJMqbLJk,31,0.271,0.0361,-21.533,0.0426,0.919,108.442,0.109,0.125,0.0276,1,3,0,225093
2016-09-12T04:53:49Z,Boats & Birds,Gregory and the Hawk,3VVyLteHZ5xmQrdlltkT89,46,0.71,0.188,-18.477,0.0369,0.899,77.994,0.128,0.557,0.366,10,3,1,174027
2016-08-18T01:10:26Z,Me Dediqué a Perderte,Alejandro Fernandez,1HpIBHs03kKCxlrPthWXmL,8,0.647,0.451,-9.075,0.0748,0.487,147.847,0.105,0.48,2.45e-06,8,4,1,232893
2016-08-18T01:10:26Z,Give A Little Love,Noah And The Whale,50IpkltW01zmwxGwYZoPcj,34,0.532,0.409,-11.67,0.0271,0.317,113.433,0.0789,0.303,0.0151,3,4,0,255000
2016-08-18T01:10:26Z,Mabel,The Juliana Hatfield Three,5V5OHgH70AO810rD01Eoo3,9,0.352,0.507,-8.305,0.0341,0.363,110.736,0.155,0.0969,0.0,9,4,1,258093
2016-08-18T01:10:26Z,Someone Great,LCD Soundsystem,2VGDntFPvgvqSiUf9ITEfW,60,0.722,0.894,-5.903,0.0325,0.0418,113.003,0.11,0.396,0.00374,7,4,1,390013
2016-08-18T01:10:26Z,Game On,Demo Taped,1FHNnq7rHNQ6PHiEqhVD9R,23,0.846,0.597,-7.096,0.611,0.11,100.139,0.151,0.426,0.000194,0,4,1,177950
2016-08-18T01:10:26Z,Fireworks,The Tragically Hip,5ACY6JxKUipmsBTyttBcVw,21,0.422,0.986,-2.503,0.0985,0.108,147.435,0.279,0.521,0.0936,0,4,1,236787
2016-08-18T01:10:26Z,Am I Worth It,Heather Headley,2eMXZMTTXaponknaiVyANt,20,0.643,0.558,-7.901,0.0879,0.0499,142.038,0.114,0.309,0.0,11,4,0,201000
2016-08-18T01:10:26Z,Light Me Up,Ingrid Michaelson,1ZDIOtTu6BmFvJxxmNkisx,24,0.407,0.596,-7.886,0.0401,0.156,147.963,0.102,0.115,0.000265,6,4,1,247843
2016-08-18T01:10:26Z,Pedestrian at Best,Courtney Barnett,7uoQRNx100em2FLLxnqym0,1,0.479,0.854,-6.101,0.0405,4.61e-06,136.067,0.372,0.535,5.72e-05,11,4,1,230560
2016-08-18T01:10:26Z,All I Ever Wanted,Michael Brun,149kdyQwLdqHBjXbbNS7FY,50,0.552,0.907,-6.471,0.0351,0.0525,126.995,0.122,0.548,0.0454,2,4,1,253165
2016-08-18T01:10:26Z,Under Pressure,DENM,0Rdi7FCDYZ3Jmi19EniSZ1,13,0.672,0.82,-7.205,0.05,0.102,119.997,0.174,0.0781,0.099,0,4,1,193907
2016-08-18T01:10:26Z,"Mahler: Symphony No. 8, ""Symphony of a Thousand"": II. Finale Scene from Goethe's Faust, (l) ""Alles Vergängliche"" (Chorus Mysticus)",Gustav Mahler,0QOPz0LWC8R2rqDgPSWOqC,13,0.0646,0.184,-17.905,0.0373,0.874,71.478,0.0761,0.0362,0.932,3,4,1,347867
2016-08-18T01:10:26Z,Breathe,Télépopmusik,2VhKDAZzcjKZE7BxI9uplq,2,0.687,0.646,-13.639,0.0462,0.421,113.989,0.362,0.571,0.41,1,4,1,296227
2016-08-18T01:10:26Z,"Shook Ones, Pt. II",Mobb Deep,33ZXjLCpiINn8eQIDYEPTD,73,0.763,0.786,-6.472,0.229,0.0146,93.857,0.0817,0.504,0.0114,10,4,0,325507
2016-08-18T01:10:26Z,Dark Necessities,Red Hot Chili Peppers,1cjiLJacTKtJbdCtMk1XeV,52,0.7,0.742,-6.777,0.0716,0.0722,91.959,0.11,0.197,0.0199,5,4,0,302000
2016-08-18T01:10:26Z,One Step Forward,The Desert Rose Band,75FpVjNA288c6YUuAyOuwz,33,0.658,0.686,-11.356,0.0306,0.386,135.397,0.304,0.849,0.00281,11,4,1,207107
2016-08-18T01:10:26Z,Sweet desert rose,Desert Rose,0psIrABPpUI19Zighcwanr,15,0.691,0.762,-5.543,0.115,0.0374,79.998,0.108,0.88,0.0,7,4,0,233299
2016-08-18T01:10:26Z,I'm Going Down,Rose Royce,3C2B1j4sOXOw1uoADrBiRH,44,0.623,0.103,-15.008,0.0393,0.712,92.257,0.109,0.319,0.000177,0,3,1,216773
2016-08-18T01:10:26Z,Radio - Acoustic (Radio Song 1) - Demo,R.E.M.,0ONktNou0pZhgJOmA1cJHt,0,0.493,0.534,-8.089,0.0264,0.463,110.929,0.256,0.597,0.235,9,4,1,252944
2016-08-18T01:10:26Z,Preach,Thom Sonny Green,6PNKW9l5DFVL6C4PWXocs6,5,0.49,0.66,-9.641,0.0414,0.68,96.004,0.0783,0.199,0.968,9,4,0,235027
2016-08-18T01:10:26Z,Closer,Tegan and Sara,4dTVgHZFPlaq9nPbLVVLSG,60,0.588,0.751,-7.588,0.0328,0.00174,136.979,0.353,0.52,6.57e-05,0,4,1,209280
2016-08-18T01:10:26Z,She Say U Only U Really Smart,Viper,3pFGrcTnJRozi5fR44HcHp,0,0.837,0.249,-15.896,0.0603,0.835,115.616,0.138,0.528,0.00786,7,4,0,297031
2016-08-18T01:10:26Z,You're My Baby,Get Smart,7d4R9K2Hcq6J83S3V9lt8x,0,0.539,0.828,-5.226,0.1,0.0466,133.093,0.0624,0.718,4.66e-05,9,4,1,116107
2016-08-18T01:10:26Z,Soundcheck,Catfish and the Bottlemen,60W7Co2AoP5VVG5Gwu6p5P,59,0.602,0.755,-5.791,0.0397,0.000995,135.042,0.412,0.646,0.0799,2,4,1,261560
2016-08-18T01:10:26Z,You Make Me Happy,Firefly,46TaA9ORpOJIQKGjfTP9Yy,0,0.888,0.85,-9.537,0.0318,0.126,119.794,0.333,0.985,0.0149,2,4,1,308600
2016-08-18T01:10:26Z,Float On,Modest Mouse,2lwwrWVKdf3LR9lbbhnr6R,69,0.649,0.888,-4.807,0.0293,0.013,100.975,0.0888,0.553,2.23e-06,6,4,1,208467
2016-08-18T01:10:26Z,Speechless,Glades,527GxEvkicBDbPnfTG0Idk,23,0.501,0.661,-5.601,0.0458,0.00638,75.009,0.138,0.444,0.0,0,4,0,189130
2016-08-18T01:10:26Z,Speechless,Lady Gaga,2PjDWdGvvbLQfRRTQIZPmv,2,0.302,0.724,-4.034,0.0416,0.398,144.235,0.355,0.394,0.0,0,4,1,270747
2016-08-18T01:10:26Z,Ironic,Alanis Morissette,4oGTdOClZUxcM2H3UmXlwL,58,0.295,0.593,-7.572,0.0555,0.25,85.482,0.236,0.37,0.0,11,4,1,225933
2016-08-18T01:10:26Z,You Are Young,Keane,6Gnks96Ein3A7S3g1fDlWf,36,0.494,0.751,-6.748,0.0276,0.0752,102.006,0.268,0.379,0.0,0,4,1,214667
2016-08-18T01:10:26Z,A Glimmer of Hope,Misery Signals,5rperl48z8wkTh7sivp1nK,18,0.173,0.516,-12.255,0.0632,0.853,68.642,0.688,0.0364,0.000169,6,4,0,123466
2016-08-18T01:10:26Z,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""",Rihanna,3EdsfpdAlaQBMO0LgNOEhn,58,0.387,0.822,-3.071,0.0918,0.489,130.825,0.284,0.475,0.0,10,4,1,211400
2016-08-18T01:10:26Z,The Moon Is Down,Explosions In The Sky,63YmmGmqF7Fb70ov3j10Q7,34,0.287,0.49,-10.026,0.0355,0.446,112.815,0.118,0.0943,0.863,9,4,0,602800
